age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38,admin.,married,university.degree,no,yes,no,cellular,November,Tue,64,1,success,-3.4,92.649,-30.1,0.715,5017.5,True
41,admin.,married,university.degree,no,yes,no,cellular,November,Tue,95,1,success,-3.4,92.649,-30.1,0.715,5017.5,True
52,admin.,divorced,university.degree,no,yes,no,cellular,November,Tue,89,1,success,-3.4,92.649,-30.1,0.715,5017.5,True
25,student,single,high.school,no,no,no,telephone,November,Tue,345,2,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,False
33,admin.,married,university.degree,no,yes,no,cellular,November,Tue,344,2,success,-3.4,92.649,-30.1,0.715,5017.5,True
30,admin.,single,university.degree,no,no,no,cellular,November,Tue,266,2,failure,-3.4,92.649,-30.1,0.715,5017.5,True
79,retired,married,basic.4y,no,no,yes,cellular,November,Tue,301,2,success,-3.4,92.649,-30.1,0.715,5017.5,True
28,admin.,married,high.school,no,yes,no,cellular,November,Tue,254,5,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,True
54,technician,married,basic.9y,no,no,no,cellular,November,Tue,293,3,failure,-3.4,92.649,-30.1,0.715,5017.5,True
49,management,married,university.degree,no,no,yes,cellular,November,Tue,185,1,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,False
79,retired,married,basic.4y,no,yes,no,cellular,November,Tue,594,1,success,-3.4,92.649,-30.1,0.715,5017.5,True
21,student,single,high.school,no,no,no,cellular,November,Tue,280,1,failure,-3.4,92.649,-30.1,0.715,5017.5,False
52,admin.,divorced,university.degree,no,no,no,cellular,November,Tue,213,1,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,True
63,management,married,basic.4y,unknown,yes,no,cellular,November,Tue,131,4,failure,-3.4,92.649,-30.1,0.715,5017.5,True
52,admin.,divorced,university.degree,no,unknown,unknown,cellular,November,Tue,143,5,failure,-3.4,92.649,-30.1,0.715,5017.5,False
45,management,married,university.degree,no,no,no,telephone,November,Tue,208,2,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,False
45,admin.,single,university.degree,no,unknown,unknown,cellular,November,Tue,133,3,failure,-3.4,92.649,-30.1,0.715,5017.5,False
30,admin.,single,university.degree,no,yes,yes,cellular,November,Tue,98,2,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,False
37,services,married,high.school,no,no,no,cellular,November,Wed,516,2,failure,-3.4,92.649,-30.1,0.715,5017.5,False
72,retired,married,professional.course,no,yes,no,telephone,November,Wed,93,2,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,False
37,services,married,high.school,no,no,no,cellular,November,Wed,459,2,failure,-3.4,92.649,-30.1,0.715,5017.5,True
45,admin.,married,university.degree,no,no,yes,cellular,November,Wed,158,1,failure,-3.4,92.649,-30.1,0.715,5017.5,False
36,self-employed,divorced,basic.9y,no,no,no,cellular,November,Wed,133,1,failure,-3.4,92.649,-30.1,0.715,5017.5,False
45,admin.,married,university.degree,no,no,yes,cellular,November,Wed,106,1,failure,-3.4,92.649,-30.1,0.715,5017.5,False
72,retired,married,basic.4y,no,yes,no,cellular,November,Wed,406,1,failure,-3.4,92.649,-30.1,0.715,5017.5,True
20,student,single,high.school,no,yes,no,cellular,November,Wed,166,1,success,-3.4,92.649,-30.1,0.715,5017.5,True
25,technician,single,university.degree,no,no,yes,cellular,November,Wed,79,4,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,False
28,management,married,university.degree,no,no,no,cellular,November,Wed,69,3,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,True
72,retired,divorced,basic.6y,no,yes,no,cellular,November,Wed,199,1,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,True
45,technician,married,university.degree,no,yes,no,cellular,November,Wed,359,1,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,False
35,admin.,single,high.school,no,no,yes,cellular,November,Wed,98,2,failure,-3.4,92.649,-30.1,0.715,5017.5,False
20,student,single,high.school,no,no,no,cellular,November,Wed,131,1,failure,-3.4,92.649,-30.1,0.715,5017.5,True
20,student,single,high.school,no,no,no,cellular,November,Wed,229,2,success,-3.4,92.649,-30.1,0.715,5017.5,True
20,student,single,high.school,no,no,no,cellular,November,Wed,187,2,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,False
36,management,married,university.degree,no,no,yes,cellular,November,Wed,166,3,success,-3.4,92.649,-30.1,0.715,5017.5,True
72,retired,divorced,basic.6y,no,yes,no,cellular,November,Wed,244,2,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,True
37,services,married,high.school,no,no,yes,cellular,November,Wed,54,4,success,-3.4,92.649,-30.1,0.715,5017.5,False
45,admin.,married,university.degree,no,unknown,unknown,cellular,November,Wed,135,2,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,False
29,admin.,single,university.degree,no,no,yes,cellular,November,Wed,158,1,success,-3.4,92.649,-30.1,0.715,5017.5,True
23,student,single,university.degree,no,yes,no,cellular,November,Wed,172,1,success,-3.4,92.649,-30.1,0.715,5017.5,True
33,admin.,married,university.degree,no,yes,no,telephone,November,Wed,241,1,success,-3.4,92.649,-30.1,0.715,5017.5,True
37,admin.,single,high.school,no,no,yes,cellular,November,Wed,248,1,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,False
53,housemaid,married,basic.4y,no,no,yes,telephone,November,Wed,513,1,success,-3.4,92.649,-30.1,0.715,5017.5,True
38,admin.,married,university.degree,no,no,no,telephone,November,Thu,71,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
40,services,married,high.school,no,yes,no,cellular,November,Thu,90,3,success,-3.4,92.649,-30.1,0.714,5017.5,True
29,student,single,professional.course,no,no,no,cellular,November,Thu,227,3,success,-3.4,92.649,-30.1,0.714,5017.5,True
23,technician,single,professional.course,no,yes,no,cellular,November,Thu,116,5,failure,-3.4,92.649,-30.1,0.714,5017.5,False
32,self-employed,married,university.degree,no,no,no,cellular,November,Thu,66,2,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
29,student,single,professional.course,no,yes,yes,cellular,November,Thu,123,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
67,retired,married,basic.4y,no,yes,no,cellular,November,Thu,39,3,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
40,admin.,married,university.degree,no,no,no,cellular,November,Thu,96,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
65,retired,single,university.degree,no,no,no,cellular,November,Thu,253,1,failure,-3.4,92.649,-30.1,0.714,5017.5,True
43,management,married,high.school,no,no,no,cellular,November,Thu,226,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
43,management,married,high.school,no,yes,no,cellular,November,Thu,177,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
25,admin.,married,unknown,no,no,no,cellular,November,Thu,241,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
25,admin.,married,high.school,no,yes,no,cellular,November,Thu,702,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
64,unemployed,married,basic.4y,no,yes,no,cellular,November,Thu,427,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
25,admin.,married,unknown,no,no,no,cellular,November,Thu,110,1,failure,-3.4,92.649,-30.1,0.714,5017.5,True
65,retired,single,university.degree,no,no,no,cellular,November,Thu,88,2,success,-3.4,92.649,-30.1,0.714,5017.5,True
29,admin.,single,university.degree,no,no,no,cellular,November,Thu,134,2,failure,-3.4,92.649,-30.1,0.714,5017.5,True
38,admin.,married,university.degree,no,no,no,cellular,November,Thu,126,1,failure,-3.4,92.649,-30.1,0.714,5017.5,True
67,retired,married,basic.4y,no,yes,no,cellular,November,Thu,99,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
51,self-employed,single,basic.9y,no,yes,no,cellular,November,Thu,104,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
49,unemployed,married,professional.course,no,yes,no,telephone,November,Thu,226,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
34,admin.,single,university.degree,no,yes,no,cellular,November,Thu,89,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
34,admin.,single,university.degree,no,no,no,cellular,November,Thu,169,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
34,admin.,single,university.degree,no,no,no,cellular,November,Thu,135,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
78,retired,divorced,basic.4y,no,yes,no,cellular,November,Thu,463,1,success,-3.4,92.649,-30.1,0.714,5017.5,False
56,blue-collar,divorced,basic.4y,no,no,no,cellular,November,Thu,150,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
56,blue-collar,divorced,basic.4y,no,no,no,cellular,November,Thu,134,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
32,self-employed,married,university.degree,no,yes,no,cellular,November,Thu,247,1,failure,-3.4,92.649,-30.1,0.714,5017.5,True
52,blue-collar,single,basic.9y,no,no,no,cellular,November,Thu,771,2,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
62,housemaid,married,basic.4y,no,yes,no,cellular,November,Thu,443,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
29,student,single,professional.course,no,yes,no,telephone,November,Thu,124,2,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
52,blue-collar,single,basic.9y,no,yes,no,cellular,November,Thu,191,3,success,-3.4,92.649,-30.1,0.714,5017.5,False
66,retired,married,basic.4y,no,yes,yes,telephone,November,Thu,1127,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
28,admin.,single,university.degree,no,yes,no,cellular,November,Thu,189,2,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
56,management,divorced,unknown,no,yes,no,cellular,November,Thu,893,7,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
35,technician,single,professional.course,no,yes,no,cellular,November,Thu,192,2,failure,-3.4,92.649,-30.1,0.714,5017.5,True
49,unemployed,married,professional.course,no,yes,yes,cellular,November,Thu,366,2,failure,-3.4,92.649,-30.1,0.714,5017.5,False
32,self-employed,married,university.degree,no,no,no,cellular,November,Thu,707,2,success,-3.4,92.649,-30.1,0.714,5017.5,True
60,unemployed,married,basic.4y,no,no,no,cellular,November,Thu,627,2,success,-3.4,92.649,-30.1,0.714,5017.5,True
62,housemaid,married,university.degree,no,yes,no,cellular,November,Thu,237,1,success,-3.4,92.649,-30.1,0.714,5017.5,False
38,admin.,married,university.degree,no,no,no,telephone,November,Thu,411,4,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
29,admin.,single,high.school,no,yes,no,cellular,November,Fri,176,2,success,-3.4,92.649,-30.1,0.714,5017.5,True
25,admin.,single,university.degree,no,no,no,cellular,November,Fri,350,5,success,-3.4,92.649,-30.1,0.714,5017.5,False
26,admin.,married,high.school,no,yes,no,cellular,November,Fri,338,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
52,technician,married,professional.course,no,no,no,cellular,November,Fri,202,5,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
26,student,single,university.degree,no,no,no,cellular,November,Fri,181,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
26,blue-collar,single,high.school,no,yes,no,telephone,November,Fri,208,2,success,-3.4,92.649,-30.1,0.714,5017.5,True
29,admin.,single,university.degree,no,no,no,cellular,November,Fri,122,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
32,admin.,single,university.degree,no,yes,no,telephone,November,Fri,2184,2,failure,-3.4,92.649,-30.1,0.714,5017.5,True
32,admin.,single,university.degree,no,yes,no,telephone,November,Fri,135,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
53,admin.,single,university.degree,no,yes,yes,telephone,November,Fri,212,3,failure,-3.4,92.649,-30.1,0.714,5017.5,True
80,retired,divorced,unknown,no,yes,yes,cellular,November,Fri,186,2,success,-3.4,92.649,-30.1,0.714,5017.5,True
31,technician,married,unknown,no,no,no,cellular,November,Fri,498,1,failure,-3.4,92.649,-30.1,0.714,5017.5,True
21,student,single,university.degree,no,yes,no,cellular,November,Fri,180,3,success,-3.4,92.649,-30.1,0.714,5017.5,False
65,retired,married,university.degree,no,no,no,cellular,November,Fri,226,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
43,technician,single,university.degree,no,no,yes,cellular,November,Fri,122,5,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
63,retired,married,unknown,no,no,no,telephone,November,Fri,137,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
31,admin.,single,high.school,no,no,no,cellular,November,Fri,122,4,failure,-3.4,92.649,-30.1,0.714,5017.5,False
29,technician,married,university.degree,no,yes,no,cellular,November,Fri,210,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
26,blue-collar,single,high.school,no,no,no,telephone,November,Fri,201,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
52,technician,married,professional.course,no,yes,no,cellular,November,Fri,495,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
52,technician,married,professional.course,no,yes,no,cellular,November,Fri,632,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
52,technician,married,professional.course,no,yes,no,cellular,November,Fri,259,1,failure,-3.4,92.649,-30.1,0.714,5017.5,True
27,admin.,single,university.degree,no,yes,no,cellular,November,Fri,264,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
39,management,single,university.degree,no,yes,no,cellular,November,Fri,239,2,success,-3.4,92.649,-30.1,0.714,5017.5,True
77,retired,married,unknown,no,yes,no,cellular,November,Fri,381,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
77,retired,married,unknown,no,yes,no,cellular,November,Fri,193,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
31,admin.,single,high.school,no,no,no,telephone,November,Fri,53,3,failure,-3.4,92.649,-30.1,0.714,5017.5,False
31,services,married,high.school,no,no,no,telephone,November,Fri,271,2,success,-3.4,92.649,-30.1,0.714,5017.5,True
41,management,married,unknown,no,no,yes,cellular,November,Fri,129,2,success,-3.4,92.649,-30.1,0.714,5017.5,True
52,technician,married,professional.course,no,yes,no,telephone,November,Fri,332,2,success,-3.4,92.649,-30.1,0.714,5017.5,False
55,blue-collar,married,basic.4y,no,no,no,cellular,November,Fri,227,2,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
78,retired,divorced,basic.4y,no,yes,no,cellular,November,Fri,182,2,success,-3.4,92.649,-30.1,0.714,5017.5,True
18,student,single,high.school,no,no,no,cellular,November,Fri,256,2,failure,-3.4,92.649,-30.1,0.714,5017.5,True
40,technician,single,university.degree,no,yes,no,cellular,November,Mon,139,2,success,-3.4,92.649,-30.1,0.714,5017.5,False
19,student,single,unknown,no,no,no,cellular,November,Mon,132,2,success,-3.4,92.649,-30.1,0.714,5017.5,False
40,technician,single,university.degree,no,no,no,cellular,November,Mon,141,3,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
25,student,single,high.school,no,yes,no,cellular,November,Mon,61,3,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
40,technician,single,university.degree,no,yes,no,cellular,November,Mon,95,1,success,-3.4,92.649,-30.1,0.714,5017.5,False
40,technician,single,university.degree,no,no,no,cellular,November,Mon,130,1,failure,-3.4,92.649,-30.1,0.714,5017.5,True
25,admin.,single,university.degree,no,no,yes,cellular,November,Mon,295,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
61,retired,married,basic.4y,no,yes,no,cellular,November,Mon,301,1,failure,-3.4,92.649,-30.1,0.714,5017.5,True
39,admin.,married,high.school,no,no,no,cellular,November,Mon,1011,1,success,-3.4,92.649,-30.1,0.714,5017.5,False
50,admin.,married,university.degree,no,yes,no,cellular,November,Mon,124,5,failure,-3.4,92.649,-30.1,0.714,5017.5,False
64,retired,married,high.school,no,no,no,cellular,November,Mon,146,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
67,retired,married,basic.4y,no,no,no,telephone,November,Mon,167,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
50,admin.,married,university.degree,no,yes,no,cellular,November,Mon,183,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
75,housemaid,divorced,basic.4y,no,no,no,telephone,November,Mon,135,8,success,-3.4,92.649,-30.1,0.714,5017.5,False
50,admin.,married,university.degree,no,no,no,cellular,November,Mon,176,1,success,-3.4,92.649,-30.1,0.714,5017.5,False
56,management,married,university.degree,no,yes,no,cellular,November,Mon,124,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
37,entrepreneur,married,university.degree,no,yes,no,cellular,November,Mon,163,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
37,entrepreneur,married,university.degree,no,yes,no,cellular,November,Mon,84,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
37,entrepreneur,married,university.degree,no,yes,no,cellular,November,Mon,843,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
35,self-employed,single,university.degree,no,yes,no,cellular,November,Mon,365,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
27,admin.,married,high.school,no,no,yes,cellular,November,Mon,62,7,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
25,admin.,single,university.degree,no,yes,no,telephone,November,Mon,107,2,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
30,blue-collar,single,high.school,no,unknown,unknown,cellular,November,Mon,235,5,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
26,admin.,married,high.school,no,yes,no,cellular,November,Mon,432,5,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
35,management,married,university.degree,no,yes,yes,cellular,November,Mon,244,2,failure,-3.4,92.649,-30.1,0.714,5017.5,False
38,admin.,married,high.school,no,yes,no,cellular,November,Mon,136,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
43,self-employed,married,high.school,no,no,no,cellular,November,Mon,137,3,failure,-3.4,92.649,-30.1,0.714,5017.5,False
54,services,married,basic.9y,no,yes,yes,cellular,November,Mon,175,3,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
30,admin.,married,high.school,no,unknown,unknown,cellular,November,Mon,104,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
30,blue-collar,single,high.school,no,no,no,cellular,November,Mon,250,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
35,management,married,university.degree,no,no,no,telephone,November,Mon,986,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
31,technician,married,university.degree,no,no,no,telephone,November,Mon,57,4,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
25,admin.,single,unknown,no,yes,no,telephone,November,Mon,643,4,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
66,retired,married,basic.4y,no,yes,no,cellular,November,Mon,175,1,success,-3.4,92.649,-30.1,0.714,5017.5,True
64,retired,married,high.school,no,yes,no,cellular,November,Mon,79,4,failure,-3.4,92.649,-30.1,0.714,5017.5,False
34,technician,married,professional.course,no,yes,no,cellular,November,Mon,93,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
30,blue-collar,single,high.school,no,no,no,cellular,November,Mon,94,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
19,student,single,unknown,no,yes,no,cellular,November,Mon,380,1,failure,-3.4,92.649,-30.1,0.714,5017.5,True
25,admin.,single,unknown,no,yes,no,cellular,November,Mon,381,1,failure,-3.4,92.649,-30.1,0.714,5017.5,True
25,admin.,married,university.degree,no,yes,no,telephone,November,Mon,446,8,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
42,management,married,university.degree,no,yes,no,cellular,November,Mon,104,3,failure,-3.4,92.649,-30.1,0.714,5017.5,False
48,technician,married,professional.course,no,yes,no,cellular,November,Mon,69,5,success,-3.4,92.649,-30.1,0.714,5017.5,False
32,technician,married,university.degree,no,yes,no,cellular,November,Mon,77,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,False
72,retired,married,high.school,no,no,no,cellular,November,Mon,257,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,True
27,admin.,married,high.school,no,no,no,cellular,November,Mon,116,1,failure,-3.4,92.649,-30.1,0.714,5017.5,False
